ctsk_task_name,ctti_time_els_value,ctsk_lines,ctsk_current_value,ctsk_waiting_date,ctsk_parking_dock_code,cdct_name,ctsk_id,ctsk_document_id,ctsk_reference,ctsk_complete_date,ctsk_task_description,ctst_name,ctsk_pci,ctsk_organization_id,ctsk_target_value,ctsk_created_on,cwhs_code,ctsk_priority,ctsk_task_user,ctsk_running_date,ctsk_task_state,ctsk_planning_date,metadata_fecha_consulta
514795 Canto,00:21:22.010402,4.0,56.0,2025-09-05T06:12:17.872997,,FOCUSS REGIONALES,230823,514796,,2025-09-05T08:16:42.202917,Orden No. 144791,Picking,1.0,98,56.0,2025-09-05T01:33:39.071745,1290,Muy baja,clobo,2025-09-05T06:32:31.382311,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
514790 HERRAMIENTAS,00:12:25.747478,6.0,10.0,2025-09-05T06:12:40.057524,,FOCUSS PUNTOS DE VENTAS,230821,514791,,2025-09-05T07:23:07.04817,Orden No. 144789,Picking,1.0,98,10.0,2025-09-05T01:33:09.518807,1145,Muy baja,jgomez,2025-09-05T07:06:17.716196,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
"514790 BUC-GRIVAL-PAVCO F24,25,26,27 ",00:35:39.528664,22.0,41.0,2025-09-05T06:12:40.057524,,FOCUSS PUNTOS DE VENTAS,230822,514792,,2025-09-05T07:18:56.677349,Orden No. 144789,Picking,1.0,98,41.0,2025-09-05T01:33:09.518807,1145,Muy baja,jschmalbach,2025-09-05T06:32:38.193648,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
514784 PERFILERIA,00:34:47.553395,6.0,257.0,2025-09-05T06:30:58.977665,,FOCUSS PUNTOS DE VENTAS,230817,514785,,2025-09-05T08:38:08.072163,Orden No. 144788,Picking,1.0,98,257.0,2025-09-05T01:30:55.906841,1145,Muy baja,abarragan,2025-09-05T07:47:34.161361,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
"514784 BUC-CUÑETES, PEGANTES, PINTURAS Y SIKA",05:04:44.36318,93.0,211.0,2025-09-05T06:30:58.977665,,FOCUSS PUNTOS DE VENTAS,230819,514787,,2025-09-05T13:01:19.439269,Orden No. 144788,Picking,1.0,98,211.0,2025-09-05T01:30:55.906841,1145,Muy baja,jgomez,2025-09-05T07:20:01.825928,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
"514784 BUC-GRIVAL-PAVCO F24,25,26,27 ",00:46:26.185801,40.0,263.0,2025-09-05T06:30:58.977665,,FOCUSS PUNTOS DE VENTAS,230820,514788,,2025-09-05T09:08:15.076119,Orden No. 144788,Picking,1.0,98,263.0,2025-09-05T01:30:55.906841,1145,Muy baja,jfernandez,2025-09-05T07:18:33.759828,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
514784 TUBERIA,00:18:44.215709,5.0,126.0,2025-09-05T06:30:58.977665,,FOCUSS PUNTOS DE VENTAS,230818,514786,,2025-09-05T13:04:33.667789,Orden No. 144788,Picking,1.0,98,126.0,2025-09-05T01:30:55.906841,1145,Muy baja,abarragan,2025-09-05T12:24:22.748618,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
514775 CEMENTO,00:07:58.485335,1.0,95.0,2025-09-05T07:08:07.028178,,FOCUSS PUNTOS DE VENTAS,230815,514781,,2025-09-05T07:26:28.468659,Orden No. 144787,Picking,1.0,98,95.0,2025-09-05T01:30:33.733942,1145,Muy baja,sfiallo,2025-09-05T07:16:59.338681,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
"514775 BUC-CUÑETES, PEGANTES, PINTURAS Y SIKA",01:02:26.533263,17.0,27.0,2025-09-05T07:08:07.028178,,FOCUSS PUNTOS DE VENTAS,230813,514779,,,Orden No. 144787,Picking,0.35064935064935066,98,77.0,2025-09-05T01:30:33.733942,1145,Normal,aanaya,2025-09-05T07:20:45.335724,Running,2025-09-06T00:00:00,2025-09-05 15:39:43
514775 EXTERIORES,00:08:55.428399,2.0,14.0,2025-09-05T07:08:07.028178,,FOCUSS PUNTOS DE VENTAS,230816,514782,,2025-09-05T07:26:16.180117,Orden No. 144787,Picking,1.0,98,14.0,2025-09-05T01:30:33.733942,1145,Muy baja,sfiallo,2025-09-05T07:16:46.841558,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
"514775 BUC-GRIVAL-PAVCO F24,25,26,27 ",00:22:09.31505,2.0,7.0,2025-09-05T07:08:07.028178,,FOCUSS PUNTOS DE VENTAS,230814,514780,,2025-09-05T07:50:16.728656,Orden No. 144787,Picking,1.0,98,7.0,2025-09-05T01:30:33.733942,1145,Muy baja,jschmalbach,2025-09-05T07:21:07.880116,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
514775 PERFILERIA,00:11:17.734351,2.0,30.0,2025-09-05T07:08:07.028178,,FOCUSS PUNTOS DE VENTAS,230812,514778,,2025-09-05T07:47:26.633634,Orden No. 144787,Picking,1.0,98,30.0,2025-09-05T01:30:33.733942,1145,Muy baja,abarragan,2025-09-05T07:33:51.892548,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
514775 PISO-PARED PICKING ATL 10-20,00:08:51.737632,2.0,2.0,2025-09-05T07:08:07.028178,,FOCUSS PUNTOS DE VENTAS,230811,514777,,2025-09-05T12:24:10.16411,Orden No. 144787,Picking,1.0,98,2.0,2025-09-05T01:30:33.733942,1145,Muy baja,abarragan,2025-09-05T08:14:31.124456,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
514775 TEJAS Y LAVAPLATOS,00:15:06.527968,1.0,50.0,2025-09-05T07:08:07.028178,,FOCUSS PUNTOS DE VENTAS,230810,514776,,2025-09-05T08:16:50.728141,Orden No. 144787,Picking,1.0,98,50.0,2025-09-05T01:30:33.733942,1145,Muy baja,dquintero,2025-09-05T08:01:43.158251,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
514772 PISO PAREDES F7-8 ALTURAS,00:02:51.574832,1.0,1.68,2025-09-05T07:09:28.679091,,FOCUSS PUNTOS DE VENTAS,230809,514773,,2025-09-05T11:00:28.724069,Orden No. 144786,Picking,1.0,98,1.68,2025-09-05T01:30:27.262429,1145,Muy baja,abarragan,2025-09-05T08:14:23.795559,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
514751 Canto,,2.0,0.0,,,ARDISA ENTREGA,230808,514752,,,Orden No. 891016432,Picking,0.0,98,40.0,2025-09-05T00:00:53.386573,1290,Muy baja,,,Pending,2025-09-09T00:00:00,2025-09-05 15:39:43
"514429 Madera F5,F6,F7 Y F8<A10",00:00:41.908891,1.0,2.0,2025-09-04T19:16:21.945723,,ARDISA ENTREGA,230802,514679,,2025-09-04T19:18:10.243399,Orden No. 889012629,Picking,1.0,98,2.0,2025-09-04T19:15:52.96604,1290,Muy baja,mdiaz,2025-09-04T19:16:55.457383,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514429  -  CRA 85 A 73 F 13 SUR,00:00:21.411064,1.0,10.0,2025-09-04T19:16:21.945723,,ARDISA ENTREGA,230803,514680,,2025-09-04T19:17:26.897547,Orden No. 889012629,Picking,1.0,98,10.0,2025-09-04T19:15:52.96604,1290,Muy baja,mdiaz,2025-09-04T19:16:50.042157,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514619  -  CALLE 1 # 2-05  FLORIDABLANCA,00:33:33.86564,1.0,7.0,2025-09-04T18:01:52.422069,,ARDISA ENTREGA,230800,514619,,2025-09-04T18:38:45.958127,,Auditoria Picking,1.0,98,7.0,2025-09-04T18:01:32.994907,1145,Normal,hpinzon,2025-09-04T18:05:12.092487,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514626  -  CALLE 1 # 2-05  FLORIDABLANCA,00:29:39.881579,1.0,4.0,2025-09-04T18:01:52.422069,,ARDISA ENTREGA,230801,514626,,2025-09-04T18:34:46.573701,,Auditoria Picking,1.0,98,4.0,2025-09-04T18:01:32.994907,1145,Normal,hpinzon,2025-09-04T18:05:06.692122,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514651 Madera Torres,,1.0,0.0,,,PRODUCCIÒN,230799,514653,,,Orden No. 144785,Picking,0.0,98,17.0,2025-09-04T18:01:15.80017,1290,Muy baja,lguerrero,,Pending,2025-09-06T00:00:00,2025-09-05 15:39:43
"514651 Madera F5,F6,F7 Y F8",,1.0,0.0,,,PRODUCCIÒN,230798,514652,,,Orden No. 144785,Picking,0.0,98,10.0,2025-09-04T18:01:15.80017,1290,Muy baja,lguerrero,,Pending,2025-09-06T00:00:00,2025-09-05 15:39:43
514626  -  CALLE 1 # 2-05  FLORIDABLANCA,00:03:20.868527,1.0,4.0,2025-09-04T18:01:21.903334,,ARDISA ENTREGA,230797,514647,,2025-09-04T18:09:10.639498,Orden No. 500116108,Picking,1.0,98,4.0,2025-09-04T18:00:49.9342,1145,Muy baja,aanaya,2025-09-04T18:05:34.750504,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514619  -  CALLE 1 # 2-05  FLORIDABLANCA,00:00:37.044608,1.0,7.0,2025-09-04T18:00:29.86669,,ARDISA ENTREGA,230796,514642,,2025-09-04T18:09:20.618762,Orden No. 500116107,Picking,1.0,98,7.0,2025-09-04T18:00:00.840155,1145,Muy baja,aanaya,2025-09-04T18:04:03.804132,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514620  -  CRA 16 27 65,00:00:12.065846,1.0,1.0,2025-09-04T18:01:52.422069,,VENTA PUNTUAL,230792,514620,,2025-09-04T19:14:35.104118,,Auditoria Picking,1.0,98,1.0,2025-09-04T17:33:07.564138,1145,Normal,hpinzon,2025-09-04T19:14:19.467361,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514630  -  KM 2 VIA PIEDECUESTA BOGOTÁ BOMBA EL MOLINO. PIEDECUESTA.,00:14:37.295409,8.0,3416.0,2025-09-04T18:01:52.422069,,ARDISA ENTREGA,230794,514630,,2025-09-04T18:27:34.288921,,Auditoria Picking,1.0,98,3416.0,2025-09-04T17:33:07.564138,1145,Normal,hpinzon,2025-09-04T18:12:56.993512,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514637  -  CRA 11C  # 11-03 COLINA DEL VIENTO SUBIENDO DE PUERTO MADERO,00:03:17.818177,5.0,16.0,2025-09-04T18:01:52.422069,,ARDISA ENTREGA,230795,514637,,2025-09-04T18:42:07.84011,,Auditoria Picking,1.0,98,16.0,2025-09-04T17:33:07.564138,1145,Normal,hpinzon,2025-09-04T18:38:50.021933,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514623  -  CRA 16 27 65,00:31:58.149235,2.0,14.0,2025-09-04T18:01:52.422069,,VENTA PUNTUAL,230793,514623,,2025-09-04T19:14:15.24265,,Auditoria Picking,1.0,98,14.0,2025-09-04T17:33:07.564138,1145,Normal,hpinzon,2025-09-04T18:42:13.291269,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514637  -  CRA 11C  # 11-03 COLINA DEL VIENTO SUBIENDO DE PUERTO MADERO,00:00:47.892873,1.0,8.0,2025-09-04T17:32:59.22015,,ARDISA ENTREGA,230791,514640,,2025-09-04T17:42:57.838387,Orden No. 500116111,Picking,1.0,98,8.0,2025-09-04T17:32:34.623446,1145,Muy baja,cmendez,2025-09-04T17:36:23.824122,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514637 BUC-CUÑETES, PEGANTES, PINTURAS Y SIKA",00:17:10.987351,1.0,3.0,2025-09-04T17:32:59.22015,,ARDISA ENTREGA,230789,514638,,2025-09-04T18:08:56.914378,Orden No. 500116111,Picking,1.0,98,3.0,2025-09-04T17:31:11.370772,1145,Muy baja,aanaya,2025-09-04T17:46:16.130495,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514637 BUC-GRIVAL-PAVCO F24,25,26,27 ",00:03:18.558513,3.0,5.0,2025-09-04T17:32:59.22015,,ARDISA ENTREGA,230790,514639,,2025-09-04T17:38:48.050661,Orden No. 500116111,Picking,1.0,98,5.0,2025-09-04T17:31:11.370772,1145,Muy baja,cgalvis,2025-09-04T17:35:13.323966,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514630 BUC-GRIVAL-PAVCO F24,25,26,27 ",00:11:00.425397,5.0,3113.0,2025-09-04T17:33:48.523874,,ARDISA ENTREGA,230788,514635,,2025-09-04T17:51:46.988584,Orden No. 500116110,Picking,1.0,98,3113.0,2025-09-04T17:30:52.309983,1145,Muy baja,cgalvis,2025-09-04T17:38:54.477345,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514630 HERRAMIENTAS,00:02:56.963458,1.0,300.0,2025-09-04T17:33:37.523574,,ARDISA ENTREGA,230786,514633,,2025-09-04T17:53:18.752125,Orden No. 500116110,Picking,1.0,98,300.0,2025-09-04T17:30:52.309983,1145,Muy baja,aanaya,2025-09-04T17:42:43.71076,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514630 BUC-CUÑETES, PEGANTES, PINTURAS Y SIKA",00:05:51.906171,2.0,3.0,2025-09-04T17:33:37.523574,,ARDISA ENTREGA,230787,514634,,2025-09-04T18:09:36.79841,Orden No. 500116110,Picking,1.0,98,3.0,2025-09-04T17:30:52.309983,1145,Muy baja,aanaya,2025-09-04T17:46:06.308122,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514623 CANTOS Y HERRAJES ,00:05:17.302794,2.0,14.0,2025-09-04T17:33:31.837938,,VENTA PUNTUAL,230785,514624,,2025-09-04T18:03:19.561862,Orden No. 144782,Picking,1.0,98,14.0,2025-09-04T17:30:37.041295,1145,Muy baja,eduarte,2025-09-04T17:37:36.763734,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514620 Madera, Crear Media Lamina",00:01:33.704274,1.0,1.0,2025-09-04T17:33:22.453224,,VENTA PUNTUAL,230784,514621,,2025-09-04T18:10:51.434759,Orden No. 144781,Picking,1.0,98,1.0,2025-09-04T17:30:26.920172,1145,Muy baja,jvaca,2025-09-04T17:41:36.845035,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514570  -  KM 2.7 LOTE 1E VEREDA RUITOQUE FLORIDABLANCA, VIA RUITOQUE BAJO",00:13:25.337626,1.0,20.0,2025-09-04T17:12:28.84831,,ARDISA ENTREGA,230783,514570,,2025-09-04T17:55:16.486777,,Auditoria Picking,1.0,98,20.0,2025-09-04T17:12:14.693922,1145,Normal,hpinzon,2025-09-04T17:35:54.210825,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514570  -  KM 2.7 LOTE 1E VEREDA RUITOQUE FLORIDABLANCA, VIA RUITOQUE BAJO",00:02:48.855144,1.0,20.0,2025-09-04T17:11:37.369062,,ARDISA ENTREGA,230782,514596,,2025-09-04T17:21:50.912591,Orden No. 500116103,Picking,1.0,98,20.0,2025-09-04T17:11:16.648315,1145,Muy baja,cmendez,2025-09-04T17:14:07.260139,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514584  -  CR 374 16 BARRIO VEGAS DE MORRORICO,00:13:09.860971,2.0,65.0,2025-09-04T17:09:37.256684,,ARDISA ENTREGA,230780,514584,,2025-09-04T18:47:01.386953,,Auditoria Picking,1.0,98,65.0,2025-09-04T17:07:02.984151,1145,Normal,hpinzon,2025-09-04T17:36:16.44708,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514559  -  CALLE 1 # 2-05  FLORIDABLANCA,00:27:47.01012,1.0,2.0,2025-09-04T17:09:37.256684,,ARDISA ENTREGA,230774,514559,,2025-09-04T19:27:22.621145,,Auditoria Picking,1.0,98,2.0,2025-09-04T17:07:02.984151,1145,Normal,hpinzon,2025-09-04T18:59:35.611025,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514555  -  CRA 16 27 65,00:58:22.91507,5.0,57.0,2025-09-04T17:09:37.256684,,VENTA PUNTUAL,230773,514555,,2025-09-04T20:53:15.417833,,Auditoria Picking,1.0,98,57.0,2025-09-04T17:07:02.984151,1145,Normal,hpinzon,2025-09-04T18:59:48.770818,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514562  -  CRA 16 27 65,00:26:48.605721,1.0,10.0,2025-09-04T17:09:37.256684,,VENTA PUNTUAL,230775,514562,,2025-09-04T19:26:18.125815,,Auditoria Picking,1.0,98,10.0,2025-09-04T17:07:02.984151,1145,Normal,hpinzon,2025-09-04T18:59:29.520094,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514565  -  CR 19 8 56 BRR COMUNEROS,00:05:53.927994,7.0,23.0,2025-09-04T17:09:37.256684,,ARDISA ENTREGA,230776,514565,,2025-09-04T18:58:27.964119,,Auditoria Picking,1.0,98,23.0,2025-09-04T17:07:02.984151,1145,Normal,hpinzon,2025-09-04T18:52:34.036125,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514574  -  Calle 17# 16-92 1san silvestre-barro blanco,00:32:48.726357,6.0,5064.0,2025-09-04T17:09:37.256684,,ARDISA ENTREGA,230778,514574,,2025-09-04T19:25:16.676418,,Auditoria Picking,1.0,98,5064.0,2025-09-04T17:07:02.984151,1145,Normal,hpinzon,2025-09-04T18:51:43.458991,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514577  -  KM 2.7 LOTE 1E VEREDA RUITOQUE FLORIDABLANCA, VIA RUITOQUE BAJO",00:56:05.37004,2.0,70.0,2025-09-04T17:09:37.256684,,ARDISA ENTREGA,230779,514577,,2025-09-04T18:51:32.295112,,Auditoria Picking,1.0,98,70.0,2025-09-04T17:07:02.984151,1145,Normal,hpinzon,2025-09-04T17:55:26.925072,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514587  -  VDA LOS COLORADOS Fabrica lavaderos PREFATEC. 500 mts adelante de la ferretería PREFACTE,01:21:15.343853,2.0,480.0,2025-09-04T17:09:37.256684,,ARDISA ENTREGA,230781,514587,,2025-09-04T19:16:36.387868,,Auditoria Picking,1.0,98,480.0,2025-09-04T17:07:02.984151,1145,Normal,hpinzon,2025-09-04T17:55:21.044015,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514571  -  CRA 16 27 65,00:00:14.335157,1.0,0.5,2025-09-04T17:09:37.256684,,PRODUCCIÒN,230777,514571,,2025-09-04T18:52:14.818831,,Auditoria Picking,1.0,98,0.5,2025-09-04T17:07:02.984151,1145,Normal,hpinzon,2025-09-04T18:52:00.483674,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
"514577  -  KM 2.7 LOTE 1E VEREDA RUITOQUE FLORIDABLANCA, VIA RUITOQUE BAJO",00:00:54.576776,1.0,30.0,2025-09-04T17:06:50.748486,,ARDISA ENTREGA,230772,514595,,2025-09-04T17:22:12.784128,Orden No. 500116105,Picking,1.0,98,30.0,2025-09-04T17:06:30.577903,1145,Muy baja,cmendez,2025-09-04T17:16:31.463695,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514581  -  cll 1a # 0-44 barrio Palermo 2 Piedecuesta,00:00:23.499045,2.0,90.0,2025-09-04T17:09:37.256684,,ARDISA ENTREGA,230771,514581,,2025-09-04T18:10:43.318595,,Auditoria Picking,1.0,98,90.0,2025-09-04T17:05:40.212232,1145,Normal,hpinzon,2025-09-04T18:10:19.81955,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514581  -  cll 1a # 0-44 barrio Palermo 2 Piedecuesta,00:00:49.151374,1.0,50.0,2025-09-04T17:05:27.419823,,ARDISA ENTREGA,230770,514593,,2025-09-04T17:22:25.33621,Orden No. 893021917,Picking,1.0,98,50.0,2025-09-04T17:05:12.319299,1145,Muy baja,cmendez,2025-09-04T17:17:28.179593,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514590  -  CLL 7 # 12-32 bRR San RafaeL-recibe Laura Rincón- tel:3185022250,00:00:09.799033,2.0,60.0,2025-09-04T17:09:37.256684,,ARDISA ENTREGA,230769,514590,,2025-09-04T18:09:55.211458,,Auditoria Picking,1.0,98,60.0,2025-09-04T17:04:30.693086,1145,Normal,hpinzon,2025-09-04T18:09:45.412425,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514590  -  CLL 7 # 12-32 bRR San RafaeL-recibe Laura Rincón- tel:3185022250,00:00:41.168829,1.0,50.0,2025-09-04T17:04:24.123108,,ARDISA ENTREGA,230768,514592,,2025-09-04T17:22:37.57448,Orden No. 893021919,Picking,1.0,98,50.0,2025-09-04T17:03:55.376565,1145,Muy baja,cmendez,2025-09-04T17:18:19.403363,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514590 CEMENTO,00:00:36.013888,1.0,10.0,2025-09-04T17:04:24.123108,,ARDISA ENTREGA,230767,514591,,2025-09-04T17:22:44.917946,Orden No. 893021919,Picking,1.0,98,10.0,2025-09-04T17:01:35.338214,1145,Muy baja,cmendez,2025-09-04T17:19:00.792108,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514587 PERFILERIA,00:16:55.784766,2.0,480.0,2025-09-04T17:09:22.525365,,ARDISA ENTREGA,230766,514588,,2025-09-04T18:22:28.15022,Orden No. 893021918,Picking,1.0,98,480.0,2025-09-04T17:01:28.411994,1145,Muy baja,cmendez,2025-09-04T18:05:30.650909,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514584 MADERA ALT 10 PICKING,00:04:43.712434,2.0,65.0,2025-09-04T17:07:31.940656,,ARDISA ENTREGA,230765,514585,,2025-09-04T17:41:24.938189,Orden No. 500116106,Picking,1.0,98,65.0,2025-09-04T17:01:25.651815,1145,Muy baja,jvaca,2025-09-04T17:16:51.992745,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514581 CEMENTO,00:00:49.316522,1.0,40.0,2025-09-04T17:05:27.419823,,ARDISA ENTREGA,230764,514582,,2025-09-04T17:22:53.420132,Orden No. 893021917,Picking,1.0,98,40.0,2025-09-04T17:01:18.251134,1145,Muy baja,cmendez,2025-09-04T17:19:44.092485,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514577 TUBERIA,00:02:52.898358,1.0,40.0,2025-09-04T17:06:50.748486,,ARDISA ENTREGA,230763,514579,,2025-09-04T17:55:37.848134,Orden No. 500116105,Picking,1.0,98,40.0,2025-09-04T17:01:01.928903,1145,Muy baja,cmendez,2025-09-04T17:49:36.40921,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514574 BUC-GRIVAL-PAVCO F24,25,26,27 ",00:03:14.882019,3.0,5050.0,2025-09-04T17:08:35.012861,,ARDISA ENTREGA,230762,514578,,2025-09-04T17:25:13.728135,Orden No. 893021916,Picking,1.0,98,5050.0,2025-09-04T17:00:57.90598,1145,Muy baja,cgalvis,2025-09-04T17:09:32.711117,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514574 PISO-PARED PICKING ATL 10-20,00:06:31.38332,3.0,14.0,2025-09-04T17:09:22.525365,,ARDISA ENTREGA,230761,514576,,2025-09-04T18:29:24.775561,Orden No. 893021916,Picking,1.0,98,14.0,2025-09-04T17:00:57.90598,1145,Muy baja,cmendez,2025-09-04T18:22:35.174585,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514571 Maderas Medias Laminas,00:00:47.889507,1.0,0.5,2025-09-04T17:07:31.940656,,PRODUCCIÒN,230760,514572,,2025-09-04T18:04:10.111126,Orden No. 144779,Picking,1.0,98,0.5,2025-09-04T17:00:47.376143,1145,Muy baja,jvaca,2025-09-04T17:18:56.093578,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
514565 MADERA ALT 10 PICKING,00:06:43.466909,4.0,20.0,2025-09-04T17:07:31.940656,,ARDISA ENTREGA,230758,514568,,2025-09-04T17:53:33.563395,Orden No. 887055287,Picking,1.0,98,20.0,2025-09-04T17:00:43.39785,1145,Muy baja,jvaca,2025-09-04T17:32:25.814267,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514565 MADERA F2,3,4 ALTURAS SUPERIORES ",00:14:23.915599,3.0,3.0,2025-09-04T17:07:31.940656,,ARDISA ENTREGA,230759,514569,,2025-09-04T17:53:41.950556,Orden No. 887055287,Picking,1.0,98,3.0,2025-09-04T17:00:43.39785,1145,Muy baja,jvaca,2025-09-04T17:19:08.520121,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514562 CANTOS Y HERRAJES ,00:03:58.76132,1.0,10.0,2025-09-04T17:08:51.614479,,VENTA PUNTUAL,230757,514563,,2025-09-04T17:31:21.720983,Orden No. 144778,Picking,1.0,98,10.0,2025-09-04T17:00:37.705956,1145,Muy baja,eduarte,2025-09-04T17:16:19.024126,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514559 BUC-CUÑETES, PEGANTES, PINTURAS Y SIKA",00:12:03.338413,1.0,2.0,2025-09-04T17:09:02.832151,,ARDISA ENTREGA,230756,514560,,2025-09-04T17:53:00.435022,Orden No. 500116101,Picking,1.0,98,2.0,2025-09-04T17:00:35.35817,1145,Muy baja,aanaya,2025-09-04T17:11:27.271398,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514555 TUBERIA,00:09:35.042511,3.0,54.0,2025-09-04T17:09:22.525365,,VENTA PUNTUAL,230754,514556,,2025-09-04T18:05:18.446546,Orden No. 144777,Picking,1.0,98,54.0,2025-09-04T17:00:28.776526,1145,Muy baja,cmendez,2025-09-04T17:23:35.026906,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"514555 BUC-GRIVAL-PAVCO F24,25,26,27 ",00:02:16.306455,2.0,3.0,2025-09-04T17:08:35.012861,,VENTA PUNTUAL,230755,514557,,2025-09-04T17:28:16.011605,Orden No. 144777,Picking,1.0,98,3.0,2025-09-04T17:00:28.776526,1145,Muy baja,cgalvis,2025-09-04T17:09:36.866229,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514546  -  CR 22 B 113 05 BRR PROVENZA,00:00:25.622584,2.0,23.0,2025-09-04T16:50:19.146542,,ARDISA ENTREGA,230753,514546,,2025-09-04T18:09:00.663165,,Auditoria Picking,1.0,98,23.0,2025-09-04T16:49:37.343635,1145,Normal,hpinzon,2025-09-04T18:08:35.040581,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514546 MADERA FILAS 1 Y 5 TORRES,00:10:38.910447,1.0,17.0,2025-09-04T16:49:54.375991,,ARDISA ENTREGA,230752,514548,,2025-09-04T17:37:11.204532,Orden No. 885033120,Picking,1.0,98,17.0,2025-09-04T16:45:36.386617,1145,Muy baja,jvaca,2025-09-04T17:06:00.316122,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514546 MADERA ALT 10 PICKING,00:00:20.545259,1.0,6.0,2025-09-04T16:49:54.375991,,ARDISA ENTREGA,230751,514547,,2025-09-04T17:37:22.177672,Orden No. 885033120,Picking,1.0,98,6.0,2025-09-04T16:45:36.386617,1145,Muy baja,jvaca,2025-09-04T17:05:53.619997,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514542 Canto,00:05:34.133115,1.0,60.0,2025-09-04T16:50:01.496151,,ARDISA ENTREGA,230750,514543,,2025-09-04T17:03:25.651597,Orden No. 500116070,Picking,1.0,98,60.0,2025-09-04T16:37:47.717437,1290,Muy baja,sacosta,2025-09-04T16:51:42.78813,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
514538 Herraje,00:03:29.41622,1.0,8.0,2025-09-04T16:36:20.828946,,CLIENTE RECOGE,230749,514539,,2025-09-04T16:46:44.246735,Orden No. 889012631,Picking,1.0,98,8.0,2025-09-04T16:35:53.845148,1290,Muy baja,sacosta,2025-09-04T16:42:43.901996,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
